date,close,volume,open,high,low
2012-05-24,24.228,37156844,24.68,24.707,24.053
2012-05-25,24.098,24587437,24.197,24.251,23.935
2012-05-29,24.526,28491968,24.467,24.6,24.228
2012-05-30,24.822,39656496,24.394,24.857,24.281
2012-05-31,24.76,36845204,24.889,24.921,24.491
2012-06-01,24.042,39024206,24.393,24.542,24.022
2012-06-04,24.184,41697591,24.064,24.321,23.507
2012-06-05,24.121,29083328,24.054,24.277,23.928
2012-06-06,24.491,30040740,24.333,24.594,24.236
2012-06-07,24.502,28475042,24.741,24.742,24.45
2012-06-08,24.871,25976398,24.497,24.882,24.386
2012-06-11,24.479,44281747,25.188,25.221,24.456
2012-06-12,24.693,32635416,24.62,24.712,24.287
2012-06-13,24.521,22014012,24.622,24.792,24.445
2012-06-14,24.494,25897795,24.482,24.579,24.311
2012-06-15,24.606,25078963,24.471,24.627,24.409
2012-06-18,25.105,32976813,24.47,25.195,24.444
2012-06-19,25.175,27071738,25.003,25.286,24.99
2012-06-20,25.103,26911907,25.209,25.254,24.891
2012-06-21,24.757,24453583,25.09,25.209,24.747
2012-06-22,24.947,21237600,24.816,24.951,24.661
2012-06-25,24.461,22788912,24.741,24.849,24.444
2012-06-26,24.515,20737491,24.486,24.621,24.314
2012-06-27,24.621,15221134,24.643,24.717,24.511
2012-06-28,24.388,21171618,24.5,24.6,24.24
2012-06-29,25.029,31539573,24.771,25.029,24.611
2012-07-02,25.394,29942082,25.06,25.434,25.011
2012-07-03,25.689,18128454,25.495,25.714,25.457
2012-07-05,26.14,36293554,25.738,26.329,25.699
2012-07-06,25.966,31407945,26.018,26.076,25.782
2012-07-09,26.31,28410530,25.941,26.31,25.89
2012-07-10,26.066,38329106,26.484,26.566,25.942
2012-07-11,25.904,35120599,25.977,26.043,25.595
2012-07-12,25.667,32062032,25.725,25.863,25.401
2012-07-13,25.927,23348289,25.841,26.022,25.714
2012-07-16,26.01,22579143,25.934,26.212,25.929
2012-07-17,26.012,22013634,26.177,26.207,25.849
2012-07-18,25.983,18805652,25.997,26.072,25.867
2012-07-19,26.328,32694573,26.198,26.372,25.971
2012-07-20,25.899,29768160,26.273,26.333,25.873
2012-07-23,25.878,36492655,25.474,25.967,25.188
2012-07-24,25.754,41205498,26.031,26.129,25.65
2012-07-25,24.642,65763451,24.62,24.891,24.429
2012-07-26,24.638,30483315,24.847,24.874,24.444
2012-07-27,25.078,30286986,24.643,25.107,24.497
2012-07-30,25.501,28388060,25.325,25.69,25.192
2012-07-31,26.175,34611916,25.853,26.216,25.831
2012-08-01,26.006,28800815,26.396,26.417,25.843
2012-08-02,26.048,24907015,25.836,26.172,25.725
2012-08-03,26.387,25824988,26.298,26.485,26.21
2012-08-06,26.681,22646469,26.455,26.78,26.368
2012-08-07,26.611,21767661,26.69,26.786,26.487
2012-08-08,26.565,18291223,26.545,26.738,26.447
2012-08-09,26.603,16524550,26.479,26.646,26.477
2012-08-10,26.644,14617986,26.516,26.647,26.516
2012-08-13,27.0,20868615,26.717,27.0,26.711
2012-08-14,27.072,25481722,27.08,27.369,27.009
2012-08-15,27.036,19292197,27.056,27.171,26.904
2012-08-16,27.272,19080410,27.052,27.29,27.021
2012-08-17,27.776,33137211,27.429,27.78,27.378
2012-08-20,28.506,45897760,27.858,28.506,27.853
2012-08-21,28.117,60837774,28.749,28.923,27.871
2012-08-22,28.666,42270051,28.047,28.671,27.776
2012-08-23,28.398,31456581,28.548,28.71,28.335
2012-08-24,28.424,32122239,28.265,28.692,28.095
2012-08-27,28.958,31972740,29.142,29.18,28.866
2012-08-28,28.92,20012728,28.928,28.976,28.743
2012-08-29,28.863,15163365,28.939,29.043,28.826
2012-08-30,28.451,22654281,28.742,28.781,28.408
2012-08-31,28.51,25339048,28.596,28.654,28.168
2012-09-04,28.927,27541508,28.533,28.935,28.479
2012-09-05,28.724,25184950,28.953,28.986,28.697
2012-09-06,28.983,29321699,28.85,29.07,28.749
2012-09-07,29.162,24668455,29.059,29.249,28.962
2012-09-10,28.403,36465586,29.162,29.284,28.376
2012-09-11,28.311,37728275,28.505,28.719,28.136
2012-09-12,28.705,53276973,28.579,28.71,28.114
2012-09-13,29.271,44778628,29.03,29.379,28.919
2012-09-14,29.626,44963197,29.569,29.871,29.481
2012-09-17,29.991,29675508,29.972,29.991,29.769
2012-09-18,30.082,27941810,29.995,30.1,29.847
2012-09-19,30.09,24472714,30.011,30.171,29.982
2012-09-20,29.944,25184950,29.964,30.003,29.727
2012-09-21,30.004,42774828,30.103,30.217,29.973
2012-09-24,29.605,47830790,29.437,29.791,29.271
2012-09-25,28.866,38812988,29.497,29.691,28.843
2012-09-26,28.508,43226517,28.66,28.83,28.337
2012-09-27,29.199,44411254,28.47,29.236,28.301
2012-09-28,28.59,40070847,29.089,29.19,28.575
2012-10-01,28.26,40708344,28.764,29.004,28.136
2012-10-02,28.342,46887911,28.363,28.558,27.885
2012-10-03,28.776,31755159,28.494,28.794,28.398
2012-10-04,28.577,27754805,28.768,28.896,28.524
2012-10-05,27.968,44456866,28.509,28.543,27.912
2012-10-08,27.35,47756870,27.723,27.753,27.262
2012-10-09,27.251,62817255,27.371,27.45,26.724
2012-10-10,27.468,38196701,27.417,27.642,27.3
2012-10-11,26.919,40902363,27.707,27.737,26.919
2012-10-12,26.988,34465126,26.981,27.231,26.799
2012-10-15,27.204,32384529,27.101,27.22,26.736
2012-10-16,27.848,41162637,27.23,27.87,27.043
2012-10-17,27.626,29158529,27.809,27.977,27.6
2012-10-18,27.113,35707696,27.411,27.517,27.0
2012-10-19,26.136,55685485,27.045,27.076,26.127
2012-10-22,27.173,40912401,26.247,27.231,26.175
2012-10-23,26.287,52949373,27.043,27.167,26.216
2012-10-24,26.436,41773947,26.633,26.852,26.17
2012-10-25,26.123,47793998,26.571,26.657,25.952
2012-10-26,25.886,76382482,26.118,26.314,25.329
2012-10-31,25.514,38208335,25.495,25.798,25.187
2012-11-01,25.566,27086291,25.638,25.843,25.464
2012-11-02,24.72,44916766,25.538,25.584,24.632
2012-11-05,25.055,39666555,25.008,25.19,24.754
2012-11-06,24.979,28074131,25.296,25.317,24.861
2012-11-07,23.914,59445725,24.593,24.623,23.818
2012-11-08,23.046,79040117,24.027,24.096,22.941
2012-11-09,23.445,69689424,23.161,23.781,22.874
2012-11-12,23.264,38640452,23.749,23.764,23.085
2012-11-13,23.267,39960576,23.096,23.592,22.987
2012-11-14,23.009,35707822,23.379,23.462,22.979
2012-11-15,22.527,59147357,23.037,23.121,22.398
2012-11-16,22.615,94858435,22.509,22.714,21.675
2012-11-19,24.246,61632393,23.173,24.321,23.138
2012-11-20,24.039,48161267,24.51,24.512,23.768
2012-11-21,24.073,27969383,24.182,24.316,23.854
2012-11-23,24.493,20461979,24.307,24.514,24.111
2012-11-26,25.266,47171516,24.681,25.286,24.588
2012-11-27,25.062,39929895,25.266,25.304,24.861
2012-11-28,24.983,39033824,24.74,25.106,24.525
2012-11-29,25.258,38518463,25.295,25.468,25.082
2012-11-30,25.083,29286692,25.148,25.217,24.972
2012-12-03,25.122,27273464,25.442,25.482,25.093
2012-12-04,24.679,41613654,24.934,24.934,24.52
2012-12-05,23.091,77940935,24.382,24.396,23.09
2012-12-06,23.453,88219787,22.669,23.713,22.227
2012-12-07,22.854,58981037,23.717,23.794,22.714
2012-12-10,22.707,47243336,22.5,23.079,22.353
2012-12-11,23.202,44346238,23.133,23.553,23.03
2012-12-12,23.1,36489064,23.476,23.486,22.983
2012-12-13,22.701,46791563,22.764,23.042,22.534
2012-12-14,21.848,75634630,22.061,22.206,21.668
2012-12-17,22.236,56754575,21.811,22.286,21.481
2012-12-18,22.881,46843097,22.5,22.924,22.296
2012-12-19,22.556,33618322,22.777,22.873,22.521
2012-12-20,22.36,36046195,22.714,22.723,22.238
2012-12-21,22.257,44582908,21.963,22.272,21.867
2012-12-24,22.293,13181097,22.301,22.468,22.23
2012-12-26,21.986,22642500,22.243,22.263,21.905
2012-12-27,22.074,34072594,22.009,22.125,21.628
2012-12-28,21.84,26435227,21.87,22.049,21.777
2012-12-31,22.807,49355894,21.88,22.946,21.814
2013-01-02,23.53,41972019,23.735,23.786,23.213
2013-01-03,23.233,26416264,23.481,23.557,23.186
2013-01-04,22.586,44512285,23.013,23.084,22.535
2013-01-07,22.453,36251512,22.371,22.684,22.08
2013-01-08,22.513,34335409,22.68,22.795,22.339
2013-01-09,22.161,30524622,22.393,22.5,22.114
2013-01-10,22.436,44995999,22.652,22.659,22.094
2013-01-11,22.299,26270734,22.329,22.514,22.244
2013-01-14,21.504,54906343,21.543,21.75,21.365
2013-01-15,20.825,65340784,21.356,21.385,20.716
